"Subject","ID","Description","Status","Location","Start Date","End Date","Duration Hours","Duration Minutes","Reminder Time","Meeting Type","External App ID","Meeting Password","Start/Join Meeting","Host URL","Display URL","Meeting Creator","Parent Type","Parent ID","Outlook ID","Assigned to","assigned_user_id","Date Created","Date Modified","Created by","Modified by","Deleted","Email Reminder Time","Email reminder sent","Meeting update sequence","Repeat Type","Repeat Interval","Repeat Dow","Repeat Until","Repeat Count","Repeat Parent ID","Recurring Source","Google Event ID","Last Google Sync Timestamp","Longitude","Address","Geocode Status","Latitude"
"Kvartalsmöte","c6f40b3d-0e9b-e5a4-f1b5-690347d3756d","<p style=""margin:0cm;"">Tele2 update:</p><p style=""margin-left:90pt;"">§<span>  </span>Reorg ongoing that will impact ?Digital and technologies?</p><p style=""margin-left:126pt;"">·<span>      </span>TV and media relative unaffected</p><p style=""margin-left:90pt;"">§<span>  </span>Stability has drastically been improved</p><p style=""margin-left:126pt;"">·<span>      </span>Change from Elemental to Scalstrm</p><p style=""margin-left:126pt;"">·<span>      </span>Many small improvements made a lot of difference</p><p style=""margin-left:90pt;"">§<span>  </span>Niclas responsible for ?Entertainment products?</p><ul><li>-Focus to expand TV-hub<br /></li></ul>","Held","","12/13/2021 00:00","12/13/2021 00:00","0","","'-1","SuiteCRM","","","","","","","Accounts","b8274559-cbc1-aef7-afc0-68f1ff9e4dbf","","magnussvensson","aa965b03-becb-7821-8519-68ff576136fb","10/30/2025 11:11","10/31/2025 07:04","1","1","0","'-1","0","0","None","1","","","","","","","","0,00000000","","","0,00000000"
"Meeting","c70add05-6b6c-53e2-f893-68fb783c9e1a","","Held","","03/28/2025 00:00","03/28/2025 01:00","1","0","'-1","SuiteCRM","","","","","","","Accounts","4c2c0763-d9c9-65c0-c6cc-68f1ff96055e","","alexanderbjorneheim","88d6d3dc-1e82-5e98-2dea-68ff57fae638","10/24/2025 13:00","11/06/2025 09:19","1","1","0","'-1","0","0","None","1","","","","","","","","0,00000000","","","0,00000000"
"Meeting","c70d1fc4-5e7e-4abb-700e-690347531779","Prepp för Streaming Forum Connect","Held","","09/29/2021 00:00","09/29/2021 00:00","0","","'-1","SuiteCRM","","","","","","","Accounts","a6fe8dbd-3ef6-fc4b-2a03-68f1fe8b0f3d","","magnussvensson","aa965b03-becb-7821-8519-68ff576136fb","10/30/2025 11:11","10/31/2025 07:04","1","1","0","'-1","0","0","None","1","","","","","","","","0,00000000","","","0,00000000"
"Kvartalsmöte","c738db31-b259-3d93-9732-690348deceea","<p style=""margin:0cm;"">Fokus på stabilitet och kvalitet</p><p style=""margin:0cm;"">LG App utveckling, bygger på Samsung</p><p style=""margin:0cm;"">Sedan ny AndroidTV</p><p style=""margin:0cm;"">Synergier mellan norden</p><p style=""margin:0cm;"">Implementation av OTT Headend (Red Bee Media)</p>","Held","","11/22/2022 00:00","11/22/2022 00:00","0","","'-1","SuiteCRM","","","","","","","Accounts","e0b76113-b9bf-af22-b777-68f1ff5d0024","","magnussvensson","aa965b03-becb-7821-8519-68ff576136fb","10/30/2025 11:12","10/31/2025 07:04","1","1","0","'-1","0","0","None","1","","","","","","","","0,00000000","","","0,00000000"
"Meeting","c7600871-547a-2597-1b8d-690348ed4b93","","Held","","03/27/2023 00:00","03/27/2023 00:00","0","","'-1","SuiteCRM","","","","","","","Accounts","7109d242-7244-6b8a-3158-68f1ff528af1","","magnussvensson","aa965b03-becb-7821-8519-68ff576136fb","10/30/2025 11:12","10/31/2025 07:04","1","1","0","'-1","0","0","None","1","","","","","","","","0,00000000","","","0,00000000"
"Meeting","c768b9a3-a084-c78c-d871-6903486c2d18","NAB 2024","Held","","04/16/2024 00:00","04/16/2024 00:00","0","","'-1","SuiteCRM","","","","","","","Accounts","76a9f6f8-f012-0fca-aefc-68f1ffd0640f","","magnussvensson","aa965b03-becb-7821-8519-68ff576136fb","10/30/2025 11:13","10/31/2025 07:05","1","1","0","'-1","0","0","None","1","","","","","","","","0,00000000","","","0,00000000"
"Meeting","c7973735-1275-6cca-927b-690348e207b4","SportsPro OTT Summit USA","Held","","03/14/2023 00:00","03/14/2023 00:00","0","","'-1","SuiteCRM","","","","","","","Accounts","981ce446-52b6-14f8-65c9-68f1ff812ff8","","magnussvensson","aa965b03-becb-7821-8519-68ff576136fb","10/30/2025 11:12","10/31/2025 07:04","1","1","0","'-1","0","0","None","1","","","","","","","","0,00000000","","","0,00000000"
"Meeting","c7a1046d-27f3-a5c9-3700-68fb78be3496","Besök på kontoret av Märta. ","Held","","05/03/2022 00:00","05/03/2022 01:00","1","0","'-1","SuiteCRM","","","","","","","Accounts","7addac98-ec54-2a87-a460-68f1ff1f8704","","alexanderbjorneheim","88d6d3dc-1e82-5e98-2dea-68ff57fae638","10/24/2025 13:00","11/06/2025 09:17","1","1","0","'-1","0","0","None","1","","","","","","","","0,00000000","","","0,00000000"
"Meeting","c7aa9f19-2c94-3f35-708e-690347a25b6f","","Held","","04/21/2021 00:00","04/21/2021 00:00","0","","'-1","SuiteCRM","","","","","","","Accounts","381e7997-52f6-ddf3-6f61-68f1fe094b59","","magnussvensson","aa965b03-becb-7821-8519-68ff576136fb","10/30/2025 11:11","10/31/2025 07:04","1","1","0","'-1","0","0","None","1","","","","","","","","0,00000000","","","0,00000000"
"Meeting","c7e916c9-bae4-bd49-fd89-690348ecd7ec","","Held","","03/17/2023 00:00","03/17/2023 00:00","0","","'-1","SuiteCRM","","","","","","","Accounts","9796a1f0-6131-1da2-b71e-68f1ffbb2444","","magnussvensson","aa965b03-becb-7821-8519-68ff576136fb","10/30/2025 11:12","10/31/2025 07:04","1","1","0","'-1","0","0","None","1","","","","","","","","0,00000000","","","0,00000000"
"Meeting","c83adf0f-bd64-50b2-0419-69034802eed8","Demuxed","Held","","10/24/2023 00:00","10/24/2023 00:00","0","","'-1","SuiteCRM","","","","","","","Accounts","cd5b64bc-819e-fb92-10cd-68f1ff52b067","","magnussvensson","aa965b03-becb-7821-8519-68ff576136fb","10/30/2025 11:12","10/31/2025 07:05","1","1","0","'-1","0","0","None","1","","","","","","","","0,00000000","","","0,00000000"
"Meeting","c85e42b6-b800-5315-154b-68fb782c5e5a","","Held","","01/18/2024 00:00","01/18/2024 01:00","1","0","'-1","SuiteCRM","","","","","","","Accounts","a2a977eb-a069-35c9-2856-68f1ff32b8a3","","alexanderbjorneheim","88d6d3dc-1e82-5e98-2dea-68ff57fae638","10/24/2025 13:00","11/06/2025 09:18","1","1","0","'-1","0","0","None","1","","","","","","","","0,00000000","","","0,00000000"
"Kvartalsmöte","c85e68a4-dcbf-7e9d-195b-690348120f7d","","Held","","11/13/2024 00:00","11/13/2024 00:00","0","","'-1","SuiteCRM","","","","","","","Accounts","4764826a-555d-ec49-4675-68f1fe40c112","","magnussvensson","aa965b03-becb-7821-8519-68ff576136fb","10/30/2025 11:13","10/31/2025 07:05","1","1","0","'-1","0","0","None","1","","","","","","","","0,00000000","","","0,00000000"
"Kvartalsmöte","c877cfc0-9344-0a1c-ae04-6904b11e0851","De söker främst efter en utvecklare att anställa med kontinuitet. Ingen konsult alltså. Senare också en KAM. 
<div>Feedback på senaste projektet - kan vara bra att växeldra med en projektledare som kan styra och prioritera resurserna.<br />
<div><br /></div>
<div>Intresse finns för Encore och främst hjälp med att sätta upp transkodering med autoscaling. Orkestreringen och containrar är något som de inte har kunskap om själva.</div>
<div>Pinga dem om ett par v. för att boka in ett demo på encore.</div>
<div>Intresse för timdebitering och sätta en budget.
<div><br /></div></div></div>","Held","","08/23/2023 00:00","08/23/2023 00:00","0","","'-1","SuiteCRM","","","","","","","Accounts","3f15bfba-692a-69e4-afe1-68f1ff69ffd1","","borisasadanin","ebbf2708-f9cb-bff7-195e-68ff579f1d95","10/31/2025 12:52","10/31/2025 12:56","1","1","0","'-1","0","0","None","1","","","","","","","","0,00000000","","","0,00000000"
"Meeting","c87c1ca5-8131-ca14-e552-69034819c7b9","Möte under Fraunhofer MWS i Berlin","Held","","06/21/2022 00:00","06/21/2022 00:00","0","","'-1","SuiteCRM","","","","","","","Accounts","193dbbd5-2665-c9cf-673d-68f1fea758b4","","magnussvensson","aa965b03-becb-7821-8519-68ff576136fb","10/30/2025 11:12","10/31/2025 07:04","1","1","0","'-1","0","0","None","1","","","","","","","","0,00000000","","","0,00000000"
"Meeting","c8802148-9c20-476d-2bd6-69034807d688","","Held","","04/08/2025 00:00","04/08/2025 00:00","0","","'-1","SuiteCRM","","","","","","","Accounts","511492ed-a0fb-3776-d667-68f1ffb1f288","","magnussvensson","aa965b03-becb-7821-8519-68ff576136fb","10/30/2025 11:13","10/31/2025 07:05","1","1","0","'-1","0","0","None","1","","","","","","","","0,00000000","","","0,00000000"
"Meeting","c8a451b3-808a-5a16-7fad-690348e0cab2","","Held","","08/20/2025 00:00","08/20/2025 00:00","0","","'-1","SuiteCRM","","","","","","","Accounts","caafba94-ebe2-d347-fa18-68f1ff564c03","","magnussvensson","aa965b03-becb-7821-8519-68ff576136fb","10/30/2025 11:14","10/31/2025 07:06","1","1","0","'-1","0","0","None","1","","","","","","","","0,00000000","","","0,00000000"
"Meeting","c8cd2261-bf3f-1749-fdef-690348caa85a","","Held","","11/15/2023 00:00","11/15/2023 00:00","0","","'-1","SuiteCRM","","","","","","","Accounts","2ba0033a-fb9f-deb8-16c8-68f1fff561c4","","magnussvensson","aa965b03-becb-7821-8519-68ff576136fb","10/30/2025 11:12","10/31/2025 07:05","1","1","0","'-1","0","0","None","1","","","","","","","","0,00000000","","","0,00000000"
"Meeting","c8d192b2-8f22-cda3-c910-6903487d8eef","","Held","","02/07/2025 00:00","02/07/2025 00:00","0","","'-1","SuiteCRM","","","","","","","Accounts","24846454-ec9b-abe1-6e86-68f1ff5344cd","","magnussvensson","aa965b03-becb-7821-8519-68ff576136fb","10/30/2025 11:13","10/31/2025 07:05","1","1","0","'-1","0","0","None","1","","","","","","","","0,00000000","","","0,00000000"
"Meeting","c8da2495-4380-bd1c-ffa6-690348dbe06f","","Held","","04/24/2023 00:00","04/24/2023 00:00","0","","'-1","SuiteCRM","","","","","","","Accounts","a60cba15-a47a-a6bb-d63d-68f1ffa15fb4","","magnussvensson","aa965b03-becb-7821-8519-68ff576136fb","10/30/2025 11:12","10/31/2025 07:04","1","1","0","'-1","0","0","None","1","","","","","","","","0,00000000","","","0,00000000"
"Frukost","c8f188e7-5912-f071-7ae6-690348f648cd","","Held","","01/18/2024 00:00","01/18/2024 00:00","0","","'-1","SuiteCRM","","","","","","","Accounts","b8274559-cbc1-aef7-afc0-68f1ff9e4dbf","","magnussvensson","aa965b03-becb-7821-8519-68ff576136fb","10/30/2025 11:13","10/31/2025 07:05","1","1","0","'-1","0","0","None","1","","","","","","","","0,00000000","","","0,00000000"
"Meeting at NEM","c8fa19a3-6f8a-fb09-150f-6904b13aa74a","They explained what Ignifai are doing - making workflows more efficient through AI. Translations, identification of binge markers etc. ","Held","","06/09/2025 00:00","06/09/2025 00:00","0","","'-1","SuiteCRM","","","","","","","Accounts","af7b855d-0434-8f74-6b27-68f1ffa83bbb","","borisasadanin","ebbf2708-f9cb-bff7-195e-68ff579f1d95","10/31/2025 12:53","10/31/2025 12:56","1","1","0","'-1","0","0","None","1","","","","","","","","0,00000000","","","0,00000000"
"Meeting","c91e8b34-f230-920b-adad-690347d0b2db","Appear event in Oslo","Held","","03/09/2022 00:00","03/09/2022 00:00","0","","'-1","SuiteCRM","","","","","","","Accounts","87a71275-ba4c-810a-a4d3-68f1fe8e48ef","","magnussvensson","aa965b03-becb-7821-8519-68ff576136fb","10/30/2025 11:11","10/31/2025 07:04","1","1","0","'-1","0","0","None","1","","","","","","","","0,00000000","","","0,00000000"
"Meeting","c932e9e5-f4a7-f9b6-35db-69034834ca2a","SportsPro New York","Held","","03/19/2024 00:00","03/19/2024 00:00","0","","'-1","SuiteCRM","","","","","","","Accounts","eaf7ee9b-898f-fc5e-59a8-68f1fe58ac0f","","magnussvensson","aa965b03-becb-7821-8519-68ff576136fb","10/30/2025 11:13","10/31/2025 07:05","1","1","0","'-1","0","0","None","1","","","","","","","","0,00000000","","","0,00000000"
"Kvartalsmöte","c9338315-2b16-9172-8256-69034720b709","<p style=""margin:0cm;"">Dolby update:</p><p>·<span>      </span>Realeyes Media is part of second wave development where they research and develop products and standards for the near future.</p><p>·<span>      </span>Arte (French broadcaster) now working with Dolby vision and atmos</p><p>·<span>      </span>Remote production</p><p>·<span>      </span>Objective quality measurements for audio</p><p>·<span>      </span>Dolby has been deeply involved with Sky Glass</p>","Held","","01/12/2022 00:00","01/12/2022 00:00","0","","'-1","SuiteCRM","","","","","","","Accounts","9016fb2a-7e92-3f0a-5414-68f1feb6bb19","","magnussvensson","aa965b03-becb-7821-8519-68ff576136fb","10/30/2025 11:11","10/31/2025 07:04","1","1","0","'-1","0","0","None","1","","","","","","","","0,00000000","","","0,00000000"
"Meeting","c9444630-efb8-b1f8-c674-6903486a100b","Möte om 4-tråd","Held","","06/25/2024 00:00","06/25/2024 00:00","0","","'-1","SuiteCRM","","","","","","","Accounts","77faf1d4-d306-c4f9-37ee-68f1ff46eaac","","magnussvensson","aa965b03-becb-7821-8519-68ff576136fb","10/30/2025 11:13","10/31/2025 07:05","1","1","0","'-1","0","0","None","1","","","","","","","","0,00000000","","","0,00000000"
"Meeting","c9497d60-8b0a-5684-e596-690348b338f8","","Held","","05/20/2025 00:00","05/20/2025 00:00","0","","'-1","SuiteCRM","","","","","","","Accounts","9e518ae6-97b9-3f99-cf8d-68f1ff61198e","","magnussvensson","aa965b03-becb-7821-8519-68ff576136fb","10/30/2025 11:14","10/31/2025 07:05","1","1","0","'-1","0","0","None","1","","","","","","","","0,00000000","","","0,00000000"
"Meeting","c95648f9-4897-2f06-fad6-68fb7803d89e","De vill att vi hittar projekt tillsammans, svarar att om de har ett case så provar vi. Ragnar har flera områden han vill ha vår input i bla CAT, CMCD, TLS-terminering i nätverkskort. Följer upp och ser om han vill köpa rådgivning. ","Held","","09/14/2024 00:00","09/14/2024 01:00","1","0","'-1","SuiteCRM","","","","","","","Opportunities","4670d5b8-86a0-e0b9-7a3b-68f201cbdee3","","alexanderbjorneheim","88d6d3dc-1e82-5e98-2dea-68ff57fae638","10/24/2025 13:00","11/06/2025 12:13","1","1","0","'-1","0","0","None","1","","","","","","","","0,00000000","","","0,00000000"
"Meeting","c95d2ac3-be7b-ed8b-634c-6903482c1edd","Möte på IBC","Held","","09/12/2022 00:00","09/12/2022 00:00","0","","'-1","SuiteCRM","","","","","","","Accounts","9789007b-9305-6579-c559-68f1ffcc9efa","","magnussvensson","aa965b03-becb-7821-8519-68ff576136fb","10/30/2025 11:12","10/31/2025 07:04","1","1","0","'-1","0","0","None","1","","","","","","","","0,00000000","","","0,00000000"
"Meeting","c9700f1b-6783-7759-3ba6-690348875606","Möte på DPP Leaders Briefing","Held","","11/16/2022 00:00","11/16/2022 00:00","0","","'-1","SuiteCRM","","","","","","","Accounts","811362bf-1f55-00f9-574d-68f1ff434508","","magnussvensson","aa965b03-becb-7821-8519-68ff576136fb","10/30/2025 11:12","10/31/2025 07:04","1","1","0","'-1","0","0","None","1","","","","","","","","0,00000000","","","0,00000000"
"Meeting","c971f0f4-98cd-1a54-6d00-690348727cf6","","Held","","07/03/2023 00:00","07/03/2023 00:00","0","","'-1","SuiteCRM","","","","","","","Accounts","56b6f177-e5ed-e4f5-e6bf-68f1feb83e51","","magnussvensson","aa965b03-becb-7821-8519-68ff576136fb","10/30/2025 11:12","10/31/2025 07:05","1","1","0","'-1","0","0","None","1","","","","","","","","0,00000000","","","0,00000000"
"Meeting","c9851335-79f4-f5d8-47b6-690348cc03e9","NAB 2024","Held","","04/15/2024 00:00","04/15/2024 00:00","0","","'-1","SuiteCRM","","","","","","","Accounts","56b6f177-e5ed-e4f5-e6bf-68f1feb83e51","","magnussvensson","aa965b03-becb-7821-8519-68ff576136fb","10/30/2025 11:13","10/31/2025 07:05","1","1","0","'-1","0","0","None","1","","","","","","","","0,00000000","","","0,00000000"
"Meeting","c9881af3-c670-8fc8-5b8c-68fb7835af4c","","Held","","02/09/2024 00:00","02/09/2024 01:00","1","0","'-1","SuiteCRM","","","","","","","Accounts","cf57146d-f842-5af3-dcfa-68f1ff99fa91","","alexanderbjorneheim","88d6d3dc-1e82-5e98-2dea-68ff57fae638","10/24/2025 13:00","11/06/2025 09:18","1","1","0","'-1","0","0","None","1","","","","","","","","0,00000000","","","0,00000000"
"Partnermeeting","c9a80715-ce66-6b79-41ec-6903475f3529","","Held","","09/15/2020 00:00","09/15/2020 00:00","0","","'-1","SuiteCRM","","","","","","","Accounts","40ad8227-9cc2-0245-f64a-68f1ff3fa010","","magnussvensson","aa965b03-becb-7821-8519-68ff576136fb","10/30/2025 11:10","10/31/2025 07:03","1","1","0","'-1","0","0","None","1","","","","","","","","0,00000000","","","0,00000000"
"Meeting","ca0c836d-0760-65b8-6da0-69034741903a","Möte för att prata om ev samarbete","Held","","05/17/2022 00:00","05/17/2022 00:00","0","","'-1","SuiteCRM","","","","","","","Accounts","168c010b-cc2d-bb12-e4ed-68f1ff29a8f2","","magnussvensson","aa965b03-becb-7821-8519-68ff576136fb","10/30/2025 11:11","10/31/2025 07:04","1","1","0","'-1","0","0","None","1","","","","","","","","0,00000000","","","0,00000000"
"Meeting","ca18e135-a8a1-2d7c-4280-69034823d1c0","","Held","","10/14/2024 00:00","10/14/2024 00:00","0","","'-1","SuiteCRM","","","","","","","Accounts","a6fe8dbd-3ef6-fc4b-2a03-68f1fe8b0f3d","","magnussvensson","aa965b03-becb-7821-8519-68ff576136fb","10/30/2025 11:13","10/31/2025 07:05","1","1","0","'-1","0","0","None","1","","","","","","","","0,00000000","","","0,00000000"
"Möte med SR","ca41aac9-1850-8e67-6e6c-6904b184922b","
<div><span>Pratade om tre huvudsakliga områden: </span></div>
<div><span><br /></span></div><ol class=""p-rich_text_list p-rich_text_list__ordered p-rich_text_list--nested"" style=""margin-top:0px;margin-bottom:0px;margin-left:20px;padding-right:0px;padding-left:0px;""><li>Analyticsdelen är de intresserade av men kommer att behöva tänka på konsolidering. Nästa steg är att boka uppföljningsmöte med deras chef - Andreas Aspegren.</li><li>Deras ljudcore har jobbat med content steering men kommer inte vidare med DASH pga detta ännu inte stöds i exoplayer. En idé de har är att fråga google ifall de får ta in en konsult (oss) för att implementera det. Vi kan prata mer om det separat, eller om det ens skulle vara möjligt att hjälpa till med att koda i exoplayer. De söker i så fall efter en android och jag funderar på ifall Ramanjot kan göra det (kankse med stöd från någon... <span class=""c-emoji c-emoji__medium c-emoji--inline""><img src=""https://a.slack-edge.com/production-standard-emoji-assets/14.0/apple-medium/1f642@2x.png"" alt="":slightly_smiling_face:"" style=""margin-top:-11px;"" /></span> )</li><li>SR vill konsolidera tekniken för ljud-contribution från alla olika typer av remote devices. De vill egentligen göra det med anställda men vill starta innan de kan ha ett team på plats. De söker alltså efter en PO/lead och några utvecklare för att kunna göra jobbet. </li></ol>","Held","","08/19/2025 00:00","08/19/2025 00:00","0","","'-1","SuiteCRM","","","","","","","Accounts","d7b59f18-fbea-1991-e2ed-68f1ffd8a01e","","borisasadanin","ebbf2708-f9cb-bff7-195e-68ff579f1d95","10/31/2025 12:53","10/31/2025 12:56","1","1","0","'-1","0","0","None","1","","","","","","","","0,00000000","","","0,00000000"
"Advertising","ca5065f7-a74f-d8bf-ad51-6916033b2589","","Planned","","11/13/2025 16:00","11/13/2025 16:30","0","30","'-1","SuiteCRM","","","","","","","Accounts","eaf7ee9b-898f-fc5e-59a8-68f1fe58ac0f","","magnussvensson","aa965b03-becb-7821-8519-68ff576136fb","11/13/2025 16:11","11/13/2025 16:11","aa965b03-becb-7821-8519-68ff576136fb","aa965b03-becb-7821-8519-68ff576136fb","0","'-1","0","0","None","1","","","","","","","","0,00000000","","","0,00000000"
"Meeting","ca52b2ce-a414-9e9a-38a2-690348661141","New proposal presented with good response. Daniel will now prepare internal approval.","Held","","11/01/2024 00:00","11/01/2024 00:00","0","","'-1","SuiteCRM","","","","","","","Accounts","353dcabf-cce4-1a49-96f8-68f1ff6330bf","","magnussvensson","aa965b03-becb-7821-8519-68ff576136fb","10/30/2025 11:13","10/31/2025 07:05","1","1","0","'-1","0","0","None","1","","","","","","","","0,00000000","","","0,00000000"
"Meeting","ca5fa886-f9b4-43fc-9cbd-6903489c775d","","Held","","09/07/2023 00:00","09/07/2023 00:00","0","","'-1","SuiteCRM","","","","","","","Accounts","8c380b72-660f-669e-aab1-68f1ff325a0f","","magnussvensson","aa965b03-becb-7821-8519-68ff576136fb","10/30/2025 11:12","10/31/2025 07:05","1","1","0","'-1","0","0","None","1","","","","","","","","0,00000000","","","0,00000000"
"Kvartalsmöte","ca94e745-bbb3-e51d-4a3e-690347e21b3b","","Held","","04/14/2021 00:00","04/14/2021 00:00","0","","'-1","SuiteCRM","","","","","","","Accounts","9016fb2a-7e92-3f0a-5414-68f1feb6bb19","","magnussvensson","aa965b03-becb-7821-8519-68ff576136fb","10/30/2025 11:11","10/31/2025 07:04","1","1","0","'-1","0","0","None","1","","","","","","","","0,00000000","","","0,00000000"
